YEAR,MONTH,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation,is_primary_rain_season,is_secondary_rain_season,Flood_Zone_A,Flood_Zone_AE,Flood_Zone_AH,Flood_Zone_AO,Flood_Zone_AREA NOT INCLUDED,Flood_Zone_OPEN WATER,Flood_Zone_VE,Flood_Zone_X,Is_In_Floodplain_False,Is_In_Floodplain_True
2012,1,800,33.3776,-95.3119,TEXAS,Flood,Heavy Rain,"Nearly 20 hours of continuous rain resulted in nuisance and low-lying flooding across Hopkins County. The county received between 2 to 4 inches of rainfall. The local newspaper reported several county roads were covered with water but these roads typically flood with heavy rain. The roads include: CRs 1119, 1157, 1120, 1127 off FM 2653, and FM 71 west of the Sulphur River. The entrance to Cooper Lake at FM 71 and FM 3505 was also covered with water. In addition, a bridge along FM 69 near the town of Dike was washed out. The bridge was located along FM 69 approximately 4 miles north of FM 1537/Mahoney Road. The bridge was under construction at the time.",9.544656,8.567644,12.88575,37.15635,-4.9816236,0.0,0.0,1015.68744,0.2530757,107.0,False,False,False,False,False,False,False,False,False,False,True,False
2012,1,500,33.4296,-97.3816,TEXAS,Flood,Heavy Rain,"Nearly 19 hours of continuous rain resulted in widespread nuisance and low-lying flooding across the county. The county received an average of 3-4 of rain during this event. Several creeks and streams overflowed their banks, flooding the surrounding lands and roads. The local newspaper reported that several roads near Clear, Denton, and Hickory creeks had to be barricaded due to high water. Two streets near the University of North Texas campus had to be closed due to localized flooding, and a school bus stalled in high water along South Bonnie Brae Street in the city of Denton. In addition, the low-water crossing at Oliver Creek Road near Justin was washed out.",9.920537,10.163908,17.044956,29.110504,-7.545075,0.0,0.0,1015.982,0.29623526,268.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,1,600,32.8389,-96.296,TEXAS,Flood,Heavy Rain,"Nearly 20 hours of continuous rain resulted in nuisance and low-lying flooding across Hunt County. The county received between 2 to 5 inches of rainfall. The local newspaper reported several people drove into flooded areas and had to be rescued. There were also several minor accidents, but one male was killed on U.S. Highway 69 near Lone Oak when his vehicle hydroplaned and hit a tree. Portions of Stonewall Street between Stanford and Templeton Streets in Greenville were under water.",10.469438,10.205923,31.974792,33.430397,-5.250519,0.0,0.0,1015.7575,0.23630884,167.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,1,2200,32.5622,-98.0673,TEXAS,Flood,Heavy Rain,"Nearly 19 hours of continuous rain resulted in the flooding of low-lying areas across Hood County. During the evening hours, many low-lying areas in Tolar and Lipan had to be barricaded. The Sheriff's Office reported that the water was nearly 2 feet deep in a few low-lying areas.",21.441095,20.148792,27.605011,29.691471,3.1684153,0.0,0.0,1002.983,0.15331775,301.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,1,630,32.8071,-97.217,TEXAS,Flash Flood,Heavy Rain,High water rescues were needed in Haltom City at Highway 121 and Midway Road. Fossil Creek rose out of its banks covering the intersection in an estimated two feet of water. Two drivers had to be rescued from their vehicles and another two were able to walk to higher ground.,10.958907,11.107461,34.93606,26.507011,-7.8038087,0.0,0.0,1015.8237,0.17416593,171.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,1,500,33.0029,-98.0578,TEXAS,Flood,Heavy Rain,"Nearly 18 hours of continuous rain resulted in widespread nuisance and low-lying flooding across the county. The county received an average of 3-5 of rain during this event. Several creeks and streams overflowed their banks, flooding the surrounding lands and roads. The local newspaper reported that water did enter a home on the 200 block of Comanche Trail near Western Lake. Water from the overflowing lake flowed into the home and caused minor water damage in one room. In addition, many low-water spots and crossings had to barricaded across the county; including Smith Road and Cottondale Road, and near the rising Brazos River.",10.339328,11.578665,25.272396,24.032864,-9.33958,0.0,0.0,1015.7785,0.13752744,330.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,1,700,31.2237,-96.5958,TEXAS,Flood,Heavy Rain,"Nearly 7 hours of continuous rain resulted in nuisance and low-lying flooding across Limestone County. The local newspaper reported some roadways were flooded with a few inches of water flowing over parts of US Highway 84 in Mexia. Some of this water ran into homes in downtown Mexia. Water was also flowing across some parts of Highway 84 between Mexia and Groesbeck. One swift water rescue was performed on FM 339 near Ben Hur when a car was swept off the road. Highway 165 in Groesbeck had to be closed under the railroad tracks due to high water, and Frost Creek jumped out of banks and flooded Groesbeck City Park. Two to five inches of rain fell across the county during this event.",12.756911,12.07715,15.888393,26.175613,-6.543715,0.0,0.0,1015.28723,0.18761863,150.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,2,925,29.6071,-95.745,TEXAS,Flash Flood,Heavy Rain,Water was over the roads along FM 359 and Pitts Road near Melody Lane. Water was rising and threatening residences as nearby creeks were at bankfull.,21.380196,6.4085617,86.51933,85.31632,19.507017,0.87985885,0.87985885,1020.3701,0.4224902,26.0,False,False,False,True,False,False,False,False,False,False,False,True
2012,1,1006,29.588,-95.7704,TEXAS,Flash Flood,Heavy Rain,Heavy rains produced flash flooding across portions of Fort Bend County from the Richmond area to the Sugar Land area.  Boat rescues were needed due to submerged vehicles and stranded motorists.,16.523682,10.317224,48.476486,87.54408,16.35512,0.25833035,0.25833035,1021.24115,0.3617147,30.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,2,605,30.6188,-94.5487,TEXAS,Flash Flood,Heavy Rain,"Heavy rainfall caused numerous road closures between the towns of Cleveland, Shepherd, and Segno. A rainfall total of 9.30 inches was recorded by a cooperative weather observer in the community of Ace.",13.330185,12.557745,58.51935,65.07568,6.350594,0.6344795,0.6344795,1026.2173,0.33012795,76.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,2,1235,30.3105,-96.0878,TEXAS,Flash Flood,Heavy Rain,A band of moderate to heavy rainfall caused flooding in and around Grimes and Huntsville. Numerous road closures and stalled cars were reported in the town of Navasota with additional closures in and around the communities of Anderson and Huntsville.,18.347527,7.4030066,86.06195,90.90219,16.69107,0.26199082,0.26199082,1021.6652,0.37884417,55.0,False,False,True,False,False,False,False,False,False,False,False,True
2012,3,530,32.7756,-95.4571,TEXAS,Flash Flood,Heavy Rain,County Road 2128 was closed due to flooding.,21.844137,16.862982,69.78321,71.98887,16.50597,0.10275356,0.10275356,1013.0091,0.36584285,118.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,500,32.21,-95.32,TEXAS,Flash Flood,Heavy Rain,Flooding reported at the intersection of Hwy. 69 and FM. 346.,22.161055,17.01727,65.85076,72.18389,17.22946,0.19883363,0.19883363,1013.5272,0.36196247,143.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,2,1935,30.5481,-96.4249,TEXAS,Flash Flood,Heavy Rain,"Heavy rains caused flooding across portions of the Bryan/College Station area including significant impacts on the Texas A&M University campus, where Bizzell Road was inundated with 2 to 3 feet of water and the basement of the commons dormitory was flooded. Road closures included FM 60 at Jones Road and the intersection of Boonville Road and FM 1179.",8.88935,21.662174,58.08006,45.82109,-0.7362647,0.3438791,0.3438791,1028.0076,0.22351548,67.0,False,False,True,False,False,False,False,False,False,False,False,True
2012,2,1235,30.4556,-96.1705,TEXAS,Flash Flood,Heavy Rain,A band of moderate to heavy rainfall caused flooding in and around Grimes and Huntsville. Numerous road closures and stalled cars were reported in the town of Navasota with additional closures in and around the communities of Anderson and Huntsville.,16.000084,7.311644,69.967316,89.17027,14.0519705,0.08967428,0.08967428,1021.7202,0.36497527,71.0,False,False,True,False,False,False,False,False,False,False,False,True
2012,2,430,30.0705,-96.455,TEXAS,Flash Flood,Heavy Rain,FM 109 near Oilfield Road was impassable due to high water.,20.436394,6.5967164,87.11761,86.67206,18.5585,1.71628,1.71628,1020.16754,0.41221437,87.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,3,410,32.1421,-95.3162,TEXAS,Flash Flood,Heavy Rain,Sheriff reported high water over FM. 344 at Hwy. 69.,21.979084,17.067444,61.47881,72.674774,17.16574,0.3042034,0.3042034,1013.8064,0.3635875,152.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,2,2045,33.6149,-96.2069,TEXAS,Flash Flood,Heavy Rain,Heavy rain caused street flooding in the city of Bonham and some streets had to be barricaded.,-0.7761089,23.197008,30.80154,46.357788,-9.694173,0.0,0.0,1033.4888,0.312243,189.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,2,2100,30.8327,-96.6797,TEXAS,Flash Flood,Heavy Rain,"Parts of Highway 79 around the town of Gause were closed due to high water. Several people in vehicles got stuck along the highway around Gause, and some people were forced to spend the night in Gause. The water was reported to be waist deep at Highway 79 and FM 2095, where one person had to be helped to safety.",7.0999737,21.226397,27.13932,45.745224,-2.0173855,0.0,0.0,1028.9905,0.22593917,98.0,False,False,False,False,False,False,False,False,False,False,True,False
2012,2,15,30.7357,-97.2688,TEXAS,Flood,Heavy Rain,"As the water in the town of Gause continued to slowly rise, flood waters entered a few structures, including Coats Grocery and the fire station. Rising waters also caused problems in Thorndale and Rockdale. In Rockdale, a high water rescue was needed after a car got stuck on FM 908 at Brushy Creek. The rising creek flooded over the roadway. Another high water rescue was performed at the intersection of San Jacinto and Post Oak in Rockdale. Flooding also occurred at other usual locations in Rockdale; including the intersections of Highway 79 at Childress, Meadow, and Calhoun, and a low water crossing on East Belton. Other parts of Meadow and San Jacinto were flooded as well. In Thorndale, water was reported over the road in several locations along Highway 79 and flood waters severely damaged FM 486. One person had to be rescued from their vehicle on County Road 446A. Substantial flooding was also reported throughout the Brushy Creek and San Gabriel River bottomlands.",4.3642898,15.621521,70.3779,33.579544,-9.818387,0.0,0.0,1032.7018,0.3255513,158.0,False,False,False,False,False,False,False,False,False,False,True,False
2012,1,500,33.4048,-96.8345,TEXAS,Flood,Heavy Rain,"Nearly 17 hours of continuous rain resulted in widespread nuisance and low-lying flooding across the county. The county received an average of 4-6 of rain during this event. Several creeks and streams overflowed their banks, flooding the surrounding lands and roads. In addition, several low water crossings filled with water resulting in temporary road closures. The county roads that were closed due to high water were: County Roads 413, 58, 317, 325, 275, 618, 384, 210, 375, 429, 1105, 677, 833, 670, 572, 484, 592, 590, 622, 558, 596, 668, 201, 678, 597, 600, 458, 825, 425, 400, 470, and 578. Culvert repairs were needed on CRs 1006, 623, 660, and 335. In addition, the following roads in McKinney were closed due to either water or mud covering the roadways: Alma at Stacy, Town Lake at Parkview, Parkview at Highway 75, Woodland at Highway 380 (north side), Industrial, McIntyre from Highway 5 to Woodlawn, Valley Creek near Highway 75, Northbrook at Parkview, Virginia Independence to Coit Road, Railroad near Rike, CrR 202 to CR 1006, and CR 201 to CR 1006.",9.700645,9.710842,18.117714,33.351234,-6.061832,0.0,0.0,1016.0188,0.302751,201.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,1,400,31.997,-98.3271,TEXAS,Flash Flood,Heavy Rain,"Part of CR 309, south of Dublin, was closed after Resley Creek overflowed its banks and flooded the road. An 18 wheeler was swept off the road and carried 200 yards downstream. The driver of the truck had to be rescued, and during the rescue the water level rose another 2 feet in 30 minutes. The exact time of the flash flood or rescue could not be obtained, and the time was estimated from radar. The flash flood occurred during an extended period of areal flooding in the area.",11.173048,12.993988,23.34684,20.01632,-10.868054,0.0,0.0,1015.5144,0.13664669,412.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,1,1400,31.9429,-98.3266,TEXAS,Flood,Heavy Rain,"Nearly 19 hours of continuous rain resulted in the flooding of low-lying areas, creeks, streams, and ditches across Erath County. The county received an average of 4-6 of rain. The newspaper also reported that one driver had to be rescued south of Dublin in a flash flood along Resley Creek.",21.00532,23.11706,26.388645,34.4116,5.2148194,0.0,0.0,1003.8238,0.20974286,414.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,1,600,32.5347,-98.1931,TEXAS,Flood,Heavy Rain,"A trained spotter reported than a foot of water was flowing over FM 4 at Buck Creek. This location is in the far southern portion of the county, south of Santo.",11.287054,12.303897,26.687164,20.999458,-10.266354,0.0,0.0,1015.6252,0.14307368,295.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,2,2330,30.8864,-96.2849,TEXAS,Flash Flood,Heavy Rain,Heavy thunderstorm rains caused water to cover FM 974 north of Kurten.,7.5604095,20.217148,34.163376,46.91278,-1.2377511,0.09044054,0.09044054,1028.5425,0.23574577,104.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,2,605,30.4909,-94.9226,TEXAS,Flash Flood,Heavy Rain,"Heavy rainfall caused numerous road closures between the towns of Cleveland, Shepherd, and Segno over to areas near Dillardsville. A rainfall total of 9.30 inches was recorded by a cooperative weather observer in the community of Ace.",13.1620655,13.146027,61.6408,59.133636,5.032165,0.43523034,0.43523034,1026.4551,0.31569144,25.0,False,False,True,False,False,False,False,False,False,False,False,True
2012,1,1130,29.68,-95.79,TEXAS,Flash Flood,Heavy Rain,Flash flooding observed from the Rosenberg area northward.  There was a road closure due to the flooding near the intersection of Falcon Landing Blvd. and Spring Green Blvd.,15.487677,14.815339,0.0,25.385284,-4.4662657,0.0,0.0,1013.8582,0.32603496,37.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,1,1218,30.0234,-95.4211,TEXAS,Flash Flood,Heavy Rain,Numerous roads in and around the Houston area were closed due to heavy rains and flooding.,15.536586,11.681295,0.0,25.649803,-4.4447517,0.0,0.0,1013.7825,0.30641595,35.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,2,605,30.5,-95.02,TEXAS,Flash Flood,Heavy Rain,"Heavy rainfall caused numerous road closures between the towns of Cleveland, Shepherd, and Segno over to areas near Dillardsville. A rainfall total of 9.30 inches was recorded by a cooperative weather observer in the community of Ace.",13.085048,13.146027,61.6408,58.947037,4.9486303,0.43523034,0.43523034,1026.4551,0.32274315,57.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,3,200,30.8482,-93.804,TEXAS,Flood,Heavy Rain,"Heavy rain that fell across portions of Southwest Louisiana and Southeast Texas during the 20th and 21st slowly drained from the region over several days. A seven foot sink hole opened in the Bon Weir area on Highway 4081, and Highway 87 and FM 363 were also closed for a time due to high water. Schools were closed in the county during the 21st due to high water blocking bus routes.",22.426071,9.173243,72.46706,77.4376,19.22293,0.20918822,0.20918822,1017.91693,0.3813324,61.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,100,29.8,-98.71,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding of some residential streets in Boerne.,19.98377,15.925743,78.0247,78.77547,16.862286,0.39355958,0.39355958,1012.7217,0.31587708,438.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,100,29.9,-97.79,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding of several roads and bridges in the vicinity of Misty Lane (CR229) between San Marcos and Lockhart.,21.367825,19.045918,70.55643,74.96514,17.604635,0.3885671,0.3885671,1013.2157,0.327299,184.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,107,30.2328,-97.8582,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding of multiple roads in Austin including Joe Tanner Lane and Spicewood Springs Road.,21.37534,19.098867,69.82923,73.51099,17.158215,0.3917862,0.3917862,1013.02167,0.28745085,249.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,112,29.5494,-98.5711,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms produced heavy rain that caused flash flooding of numerous roads in San Antonio including  Vance Jackson Road at Sunburst Lane, Orsinger Lane at Sandstone Drive, and Sleepy Hollow at Sunburst Lane.",20.64385,15.373948,73.94708,77.452805,17.300943,0.564787,0.564787,1013.0068,0.33357197,299.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,130,30.78,-98.64,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding of low water crossings closing Ranch Road 2241 from Highway 29 to Bluffton Store.,21.204908,18.652157,60.826653,69.82899,16.13686,0.38657454,0.38657454,1012.1674,0.20761362,326.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,4,2133,33.4522,-102.1262,TEXAS,Flood,Heavy Rain,Slow-moving thunderstorms moved repeatedly over portions of southeast Hockley County this night deluging some rural areas with up to five inches of rain in three hours. An estimated 20-mile stretch of FM 1585 between Highways 385 and 62/82 became impassable by floodwaters that at times reached nearly three feet deep. At least two cars became disabled after motorists attempted to cross the floodwaters. No injuries were reported.,13.245438,8.613728,82.101746,67.67069,8.137983,3.7286923,3.7286923,1019.6192,0.29567772,1020.0,True,False,False,False,False,False,False,False,False,False,True,False
2012,5,2015,32.946,-102.5649,TEXAS,Flash Flood,Heavy Rain,"A thunderstorm with heavy rain moved across Gaines County and produced significant street flooding in Seagraves.  No information about the flooding was given, so the cost of damage is assumed to be zero.",24.539633,15.688263,0.0,53.73711,14.555929,0.21326779,0.21326779,1007.2155,0.0818679,1022.0,True,False,False,False,False,False,False,False,False,False,True,False
2012,2,2130,27.8319,-98.031,TEXAS,Flash Flood,Heavy Rain,Jim Wells County Sheriffs Office reported several roads in the northern part of the county with water over the roadways. A few roads south of Orange Grove were impassable due to high water.,9.389486,16.859549,87.08266,42.938683,-2.039774,0.71150047,0.71150047,1029.7583,0.1829518,62.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,2,0,27.946,-97.8326,TEXAS,Flash Flood,Heavy Rain,Heavy rain caused street flooding in the central and northwest portions of the city of Corpus Christi. Some roads in rural northwest part of Nueces County had water over the roadways.,16.171278,13.801776,80.91707,73.95532,13.904264,1.3656137,1.3656137,1020.47253,0.26467228,23.0,False,False,False,False,False,False,False,False,False,True,True,False
2012,3,2210,28.45,-98.54,TEXAS,Flash Flood,Heavy Rain,McMullen County Sheriffs Office reported County Road 308 east of Tilden was closed due to high water.,24.632175,15.473,61.265717,76.06685,20.342516,3.1654618,3.1654618,1013.6365,0.30341607,88.0,True,False,False,False,False,False,False,False,False,False,True,False
2012,3,128,32.135,-96.6083,TEXAS,Flash Flood,Heavy Rain,County Road 2005 was closed due to high water and both northbound lanes of Interstate 45 at mile marker 231 were shut down due to flooding. Storm total rainfall within the county exceeded 6 inches. Multiple roads were reported to be washed out and there was also damage to culverts and bridges. As many as 80 roads were suspected to have been damaged or washed out. The county judge issued a disaster declaration for the county due to the flooding.,21.848146,21.974573,64.972946,70.31966,16.477299,0.21286471,0.21286471,1012.7605,0.33413547,137.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,445,32.59,-95.82,TEXAS,Flood,Heavy Rain,Heavy rain left residual flooding that closed the intersection of Farm-to-Market 1255 and County Road 1652. Farm-to-Market 1255 was also closed at the intersection with Highway 110.,21.670145,19.561834,68.42836,71.79115,16.087194,0.20210664,0.20210664,1012.85376,0.3472098,146.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,330,31.9011,-95.8667,TEXAS,Flood,Heavy Rain,Many roads across the county were closed overnight due to high water.,22.263474,17.957537,58.576694,70.9418,17.14414,0.3112517,0.3112517,1013.34595,0.25759718,87.0,True,False,True,False,False,False,False,False,False,False,False,True
2012,3,2100,30.17,-99.19,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding.  This closed roads south of Tivydale.,20.614422,16.817926,82.20749,69.95998,15.17451,0.0,0.0,1015.6259,0.3179836,646.0,True,False,False,False,False,False,False,False,False,False,True,False
2012,3,1559,30.1171,-94.0155,TEXAS,Flash Flood,Heavy Rain,Thunderstorms trained over the same area through the afternoon and evening across portions of Southeast Texas and Southwest Louisiana. Between 10 and 14 inches of rain flooded and closed roadways across northern and central Newton County. Water was around one and a half foot deep in some roadways around Burkville.,22.6967,15.188123,68.6248,80.58083,19.749472,0.2894194,0.2894194,1015.6884,0.36584634,13.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,230,31.2,-97.3,TEXAS,Flood,Heavy Rain,Residual flooding continued and many roads remained closed until the morning hours. This was well after the heavy rain had ended.,21.723843,20.85644,64.59427,70.107895,16.400179,0.32221714,0.32221714,1012.7328,0.33421743,215.0,True,False,False,True,False,False,False,False,False,False,False,True
2012,3,10,29.83,-99.25,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding and closed Highway 16 from the Kerr County line south to FM2828 near Medina.,19.544085,16.092697,76.39216,79.676155,16.503786,0.49296594,0.49296594,1012.4827,0.3217412,516.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,1830,30.3038,-97.0523,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding of FM 1624 at West Yegua Creek near Fedor where a vehicle was swept off the road by flood waters. The driver of the vehicle was found dead.,22.26157,20.671776,64.95526,71.851746,17.59582,0.29951432,0.29951432,1013.37177,0.22445664,121.0,True,False,True,False,False,False,False,False,False,False,False,True
2012,3,0,33.0997,-96.8143,TEXAS,Flood,Heavy Rain,"Twenty-three roads were closed overnight in the county, with most closures in the northeastern portions of the county.",21.649807,25.08842,50.486893,68.12026,15.878414,0.21097496,0.21097496,1011.644,0.3370739,221.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,2025,32.8583,-96.703,TEXAS,Flash Flood,Heavy Rain,"Very heavy rainfall led to flash flooding across the city of Dallas. Eight major roads had to be closed due to high water and there was significant flooding on residential streets. There was significant flash flooding around White Rock Creek, and one high water rescue was conducted by helicopter when a homeless person was stranded in a tree with rushing water below him.",21.800852,12.6852665,67.45611,72.087265,17.468897,0.0,0.0,1016.1185,0.35279176,162.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,2133,31.55,-97.62,TEXAS,Flash Flood,Heavy Rain,Several county roads were closed due to overflowing creeks and high water across Coryell County after heavy rains impacted the area.,21.97406,13.168132,84.76851,72.19633,17.228672,0.0,0.0,1015.8571,0.34338042,296.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,245,32.6535,-96.5753,TEXAS,Flood,Heavy Rain,Many roads throughout the county remained impassable after the heavy rain ended. Residential and access roads were impacted the most.,22.009823,23.111732,57.31705,69.06619,16.342487,0.10786845,0.10786845,1012.1164,0.34179965,130.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,2345,31.4639,-98.1107,TEXAS,Flood,Heavy Rain,Residual flooding continued and many roads remained closed through the late morning hours. This was well after the heavy rain had ended.,21.292551,15.923496,83.046036,70.94162,16.290684,0.0,0.0,1015.6957,0.3236237,422.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,2214,33.7132,-96.2622,TEXAS,Flash Flood,Heavy Rain,"Water was rushing over Highway 78 north of Bailey, and high water was flooding Highway 56 near Windom due to heavy rainfall. Bois D Arc Creek exceeded its banks and closed Farm-to-Market Roads 1396 and 100 due to high water from the creek.",20.980072,12.314842,75.06024,70.89221,16.873009,0.0,0.0,1016.3142,0.3508885,166.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,2234,31.2034,-97.4501,TEXAS,Flash Flood,Heavy Rain,Mandatory evacuations were ordered for residents in a mobile home park along Nolan Creek in Killeen. The intersection of Highway 36 and Aycock Road in White Hall was closed due to high water.,22.330273,12.870894,80.914185,73.76456,18.155638,0.0,0.0,1016.08136,0.3486772,220.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,2300,33.6868,-96.3652,TEXAS,Flood,Heavy Rain,Residual flooding continued and many roads remained closed through the morning hours. The most significant flooding remained along several roads that crossed the Bois D Arc Creek.,21.069626,12.314842,75.06024,70.812096,16.954115,0.0,0.0,1016.3142,0.2862109,160.0,True,False,True,False,False,False,False,False,False,False,False,True
2012,3,300,32.1991,-96.3474,TEXAS,Flood,Heavy Rain,Residual flooding continued and many roads remained closed until the morning hours. This was well after the heavy rain had ended.,22.021456,21.328575,63.219124,70.61544,16.617643,0.20713495,0.20713495,1012.7888,0.24217615,116.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,230,31.4136,-97.1768,TEXAS,Flood,Heavy Rain,Residual flooding continued across the county for several hours after the heavy rain had ended. The Robinson Flat Recreational Vehicle Community was evacuated due to rising waters.,21.827131,21.586971,61.09165,69.06898,16.36256,0.3043915,0.3043915,1012.8576,0.3239702,180.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,2322,31.6734,-97.3059,TEXAS,Flash Flood,Heavy Rain,"Many cars were stranded at the intersection of Hewitt Drive and Chapel Road near Woodway. Many streets were also closed near this location. Additional roads were closed throughout the cities of Waco and Robinson, and one high water rescue was conducted in Waco at the intersection of North 27th Street and Colonial Avenue. Interstate 35 was closed for several hours near the Hillcrest Baptist Medical Center. A few cars were swept away at the intersection of 23rd Street and Franklin Avenue.",22.339922,12.556827,82.85832,73.381325,17.92998,0.0,0.0,1015.9167,0.34024408,181.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,300,30.13,-97.31,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding of numerous low water crossings around Bastrop.,22.037825,20.344828,65.7653,73.48895,17.78904,0.39259276,0.39259276,1013.2559,0.2142205,126.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,41,30.79,-98.22,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding of low water crossings closing FM963 from Burnet north to Bethel.,20.857985,18.873589,65.811935,71.34634,15.945435,0.2852447,0.2852447,1012.37085,0.31770858,442.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,1408,31.3303,-93.3962,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms trained over the same area through the afternoon and evening across portions of Southeast Texas and Southwest Louisiana. Between 10 and 14 inches of rain caused water to rise 1 to 2 feet deep in some yards and on some roadways. Reports of flooded road ways where received from Orange, Bridge City, Vidor, and Little Cypress. A co-op station at Orange reported 9.70 inches from the event.",21.48231,13.977844,61.97859,75.83652,18.041702,0.5282662,0.5282662,1015.5329,0.3884362,108.0,True,False,False,False,False,False,False,False,False,False,True,False
2012,3,200,30.0099,-93.8617,TEXAS,Flood,Heavy Rain,The line of slow moving storms finally departed Southeast Texas in the early morning hours. As water receded a car was found in a ditch in Orange near the Lake Cypress-Mauriceville High School the next day. The driver had driven into the ditch after the rain had stopped during the night and drown. The flood waters from the heavy rain event took a week to recede.,22.618082,12.5786705,71.09866,83.25926,20.531593,0.2921312,0.2921312,1018.36145,0.2816941,0.0,True,False,False,False,False,False,False,False,True,False,False,True
2012,3,42,30.76,-98.03,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding of low water crossings closing FM243 from Highway 29 to US183 between Bertram and Mahomet.,20.751556,18.955238,69.11049,72.47801,16.275906,0.31064898,0.31064898,1012.7522,0.32873756,346.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,3,55,30.65,-98.79,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that caused flash flooding of low water crossings closing Ranch Road 2323 between Flag Creek and Hickory Creek southwest of Llano.,20.949236,18.25591,55.931267,69.464676,15.849771,0.41653392,0.41653392,1011.8708,0.20940848,423.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,4,2227,33.48,-102.04,TEXAS,Flood,Heavy Rain,Repeated heavy rains from slow-moving thunderstorms this night produced up to four inches of rain and flooded several area roads. Up to 2.5 feet of flowing water was observed over highway 62/82.,13.19231,8.763897,82.585304,68.152336,8.203683,3.8784668,3.8784668,1019.68976,0.29969165,1017.0,True,False,False,False,False,False,False,False,False,True,True,False
2012,4,2332,33.35,-101.54,TEXAS,Flood,Heavy Rain,Slow-moving thunderstorms this night flooded a portion of Highway 84 near Southland to such an extent that tractor trailers were unable to proceed.,13.603532,7.6042356,84.125,67.72278,8.666466,2.1877246,2.1877246,1019.7115,0.29631668,918.0,True,False,False,False,False,False,False,False,False,False,True,False
